brand,place_name,user_name,rating,review_text,review_date,review_date_raw,cleaned_review_text,sentiment_label,sentiment_score,score_positive,score_negative,score_neutral,aspect_service,aspect_price,aspect_product,aspect_showroom,aspect_delivery
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Duykhoa Lê,5,Đẹp không thể chê,2025-12-23,5 tháng trước,đẹp không thể chê,Positive,0.9906,0.9906,0.0029,0.0065,False,False,True,True,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Hồ Hoa,5,"Tbvs cao cấp,mua trong đợt giảm 40%",2026-05-22,3 năm trước,"tbvs cao cấp,mua trong đợt giảm 40",Neutral,0.8809,0.0901,0.029,0.8809,False,False,True,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Mai Quỳnh,5,"Nhiều mẫu mã đa dạng, cao cấp nhiệt tình",2025-12-23,5 tháng trước,"nhiều mẫu mã đa dạng, cao cấp nhiệt tình",Positive,0.9845,0.9845,0.0036,0.012,True,False,True,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Kanashī koto,5,"Nhân viên nhiệt tình , sản phẩm cao cấp",2026-05-22,một năm trước,"nhân viên nhiệt tình , sản phẩm cao cấp",Negative,0.9878,0.0043,0.9878,0.0079,True,False,True,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",kimanh nguyen,5,"Các bạn sale tư vấn nhiệt tình, sản phẩm cao cấp",2026-05-22,3 năm trước,"các bạn sale tư vấn nhiệt tình, sản phẩm cao cấp",Positive,0.9925,0.9925,0.0018,0.0057,True,False,True,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Trúc Nhi Tô Cao,5,"Nhân viên nhiệt tình, nội thất sang trọng",2026-05-22,một năm trước,"nhân viên nhiệt tình, nội thất sang trọng",Negative,0.9876,0.0041,0.9876,0.0083,True,False,True,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Trang Nguyen,5,"Các bé sale dễ thương, tư vấn nhiệt tình",2026-05-22,một năm trước,"các bé sale dễ thương, tư vấn nhiệt tình",Positive,0.9928,0.9928,0.0016,0.0056,True,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Thi Thi,5,Nv rita võ pvt good,2026-05-22,2 năm trước,nv rita võ pvt good,Positive,0.9921,0.9921,0.002,0.0059,True,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Phương Nga Võ Thị,5,"Nhân viên ok, nhiệt tình",2026-05-22,một năm trước,"nhân viên ok, nhiệt tình",Positive,0.9916,0.9916,0.0015,0.0069,True,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Thị Dung NGÔ,5,Sp đẹp,2026-05-22,2 năm trước,sp đẹp,Positive,0.9723,0.9723,0.0034,0.0243,False,False,True,True,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Ngọc Đỗ Thị Hồng,5,"sale nhiệt tình, sản phẩm Kohler cao cấp",2026-05-22,3 năm trước,"sale nhiệt tình, sản phẩm kohler cao cấp",Positive,0.974,0.974,0.0108,0.0152,True,False,True,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Phương Vy,5,Rất tận tâm chăm sóc khách hàng,2026-05-22,2 năm trước,rất tận tâm chăm sóc khách hàng,Positive,0.9901,0.9901,0.0019,0.008,True,False,True,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Duc Ly Nguyen,5,Sen đẹp mẫu mã đa dạng,2026-05-22,một năm trước,sen đẹp mẫu mã đa dạng,Positive,0.9914,0.9914,0.0021,0.0064,False,False,True,True,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Huy Con,5,Giao hàng đúng mẫu. Chất lượng tốt,2026-05-22,3 năm trước,giao hàng đúng mẫu. chất lượng tốt,Positive,0.991,0.991,0.0015,0.0076,False,False,True,False,True
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",tuan tran,5,"Đồ đẹp , sang trọng",2026-05-22,một năm trước,"đồ đẹp , sang trọng",Positive,0.9929,0.9929,0.0017,0.0054,False,False,True,True,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Lê Thị Kim Sa,5,"Tbvs, nội thất cao cấp, sang trọng",2026-05-22,3 năm trước,"tbvs, nội thất cao cấp, sang trọng",Positive,0.5828,0.5828,0.0561,0.3612,False,False,True,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Thi Thanh,5,Nhân viên rất nhiệt tình,2026-05-22,3 năm trước,nhân viên rất nhiệt tình,Positive,0.9881,0.9881,0.0021,0.0098,True,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",namtrinhvan trinh van,5,Nhiều đồ,2026-05-22,một năm trước,nhiều đồ,Neutral,0.8237,0.058,0.1183,0.8237,False,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Bảo Hòa Trần,5,Trưng bày đẹp quá,2026-05-22,2 năm trước,trưng bày đẹp quá,Positive,0.9925,0.9925,0.0016,0.0059,False,False,True,True,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Chuong Pham Nguyen,5,Dịch vụ tốt,2026-05-22,2 năm trước,dịch vụ tốt,Positive,0.9319,0.9319,0.0032,0.065,False,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Thái Quê Đỗ,5,"Mẫu mã đa dạng, chất lượng",2026-05-19,3 ngày trước,"mẫu mã đa dạng, chất lượng",Positive,0.9763,0.9763,0.0039,0.0198,False,False,True,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",que do,5,"nhân viên nhiệt tình, sản phẩm chất lượng",2026-04-22,một tháng trước,"nhân viên nhiệt tình, sản phẩm chất lượng",Negative,0.9725,0.0053,0.9725,0.0223,True,False,True,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Baotramm Tran,5,,2025-12-23,Thời gian chỉnh sửa: 5 tháng trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Linh Phương,5,Đồng ý,2026-05-22,một năm trước,đồng ý,Positive,0.6351,0.6351,0.0104,0.3545,False,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Yen Tran,5,Được rồi,2026-05-22,một năm trước,được rồi,Neutral,0.5549,0.4311,0.0141,0.5549,False,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Tuân Lê,5,Được rồi,2026-05-22,một năm trước,được rồi,Neutral,0.5549,0.4311,0.0141,0.5549,False,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",NgocLan2905 Pham,5,ĐƯỢC RỒI,2026-05-22,một năm trước,được rồi,Neutral,0.5549,0.4311,0.0141,0.5549,False,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",To Bui Thi,5,,2026-04-22,một tháng trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Doanh Trịnh,5,,2025-11-23,6 tháng trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Hoàng Yến,5,,2026-05-22,một năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",thikimchi truong,5,,2026-05-22,một năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Châu Trương Bá,5,,2026-05-22,một năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Thúy Nguyễn,5,,2026-05-22,một năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Luc Nho,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,"Rita Võ Depot Đồng Nai Cửa hàng nội thất · Rita Võ Depot, 728 Phạm Văn Thuận",Lanthi Nguyen,5,,2026-05-22,2 năm trước,,Positive,1.0,1.0,0.0,0.0,False,False,False,False,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Lan Ngoc,5,"Bố trí sản phẩm đẹp mắt, nhân viên tư vấn nhiệt tình. 100 điểm",2025-10-24,7 tháng trước,"bố trí sản phẩm đẹp mắt, nhân viên tư vấn nhiệt tình. 100 điểm",Positive,0.9929,0.9929,0.0019,0.0051,True,False,True,True,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Thu Hoà Lê,5,"Showroom rộng rãi bố trí đẹp mắt, nhân viên tư vấn nhiệt tình lắm nha. Chắc chắn sẽ quay lại thêm.",2026-05-22,một năm trước,"showroom rộng rãi bố trí đẹp mắt, nhân viên tư vấn nhiệt tình lắm nha. chắc chắn sẽ quay lại thêm.",Positive,0.993,0.993,0.0018,0.0052,True,False,True,True,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Toán Nguyễn,4,"Shop mua nhanh nhiều mẫu mã đẹp, chắc chắn, giá hơi cao so với các nhãn hiệu khác nhưng tiền nào chất lượng đó",2026-05-22,một năm trước,"shop mua nhanh nhiều mẫu mã đẹp, chắc chắn, giá hơi cao so với các nhãn hiệu khác nhưng tiền nào chất lượng đó",Positive,0.9865,0.9865,0.0022,0.0113,False,True,True,True,True
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Pham Ngoc Kham Khampn,5,Hàng đẹp sợ sưởi ôm rộn gì thoáng nhân viên tư vấn dễ thương😊 …,2026-05-22,2 năm trước,hàng đẹp sợ sưởi ôm rộn gì thoáng nhân viên tư vấn dễ thương,Positive,0.9929,0.9929,0.0018,0.0052,True,False,True,True,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Nội Thất Đông Sài Gòn,1,"Tôi mua hàng Của Rita võ _nv Ms Hương tại CN Bình Triệu, nhưng hóa đơn lại nhận được của đơn vị khác không khớp với thông tin đã ck , và tờ hóa đơn không hợp lệ …",2025-09-24,8 tháng trước,"tôi mua hàng của rita võ _nv ms hương tại cn bình triệu, nhưng hóa đơn lại nhận được của đơn vị khác không khớp với thông tin đã ck , và tờ hóa đơn không hợp lệ",Negative,0.9872,0.0038,0.9872,0.009,True,False,True,False,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Tu N.,5,"Sản phẩm gạch ốp tường đẹp, lavabo bền chắc chắn, nhiều mẫu mã",2026-05-22,một năm trước,"sản phẩm gạch ốp tường đẹp, lavabo bền chắc chắn, nhiều mẫu mã",Positive,0.9929,0.9929,0.0019,0.0052,False,False,True,True,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Vu Nho,5,"Sản phẩm đẹp, đa dạng",2025-12-23,5 tháng trước,"sản phẩm đẹp, đa dạng",Positive,0.9928,0.9928,0.0019,0.0053,False,False,True,True,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Tú Đinh,5,"Sản phầm đa dạng và chất lượng, phù hợp xu hướng",2026-02-21,3 tháng trước,"sản phầm đa dạng và chất lượng, phù hợp xu hướng",Positive,0.9913,0.9913,0.0019,0.0068,False,False,True,False,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Thảo Đào,5,"Nhân viên thân thiệt nhiệt tình, hàng hoá dễ xem và chọn lựa. Showroom nhiều sản phẩm",2026-05-22,2 năm trước,"nhân viên thân thiệt nhiệt tình, hàng hoá dễ xem và chọn lựa. showroom nhiều sản phẩm",Positive,0.9928,0.9928,0.0019,0.0053,True,False,True,True,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Kim Ngân,5,"Nhân viên tận tâm, vui vẻ, tư vấn kĩ lưỡng, trách nhiệm! Hàng hoá đẹp, chất lượng, giá cả dễ mua.",2026-05-22,2 năm trước,"nhân viên tận tâm, vui vẻ, tư vấn kĩ lưỡng, trách nhiệm! hàng hoá đẹp, chất lượng, giá cả dễ mua.",Positive,0.9929,0.9929,0.0018,0.0053,True,True,True,True,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Đào Thanh Sang,5,"Mấy bé nhân viên nhiệt tình, dễ thương, không gian rộng rãi thoáng mát dễ chốt đơn😊 …",2026-05-22,một năm trước,"mấy bé nhân viên nhiệt tình, dễ thương, không gian rộng rãi thoáng mát dễ chốt đơn",Positive,0.9916,0.9916,0.0018,0.0067,True,False,False,True,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Mai Khanh,1,"Mình yêu cầu cửa hàng làm việc lại với bác bảo vệ. Thái độ của bảo vệ khiến mình rất không hài lòng, thái độ khó chịu và quát nạt vào mặt khách hàng!",2026-05-22,một năm trước,"mình yêu cầu cửa hàng làm việc lại với bác bảo vệ. thái độ của bảo vệ khiến mình rất không hài lòng, thái độ khó chịu và quát nạt vào mặt khách hàng!",Negative,0.9879,0.0044,0.9879,0.0077,True,False,True,True,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Nam Lê Huỳnh,1,Bảo vệ già rất mất nhân cách! Con mình 9 tuổi đi đến đây mắc tiểu muốn bể bọng đái xin ổng muốn gảy lưỡi vô cho đi vệ sinh nhất định ko cho. Mất dạy,2026-05-22,một năm trước,bảo vệ già rất mất nhân cách! con mình 9 tuổi đi đến đây mắc tiểu muốn bể bọng đái xin ổng muốn gảy lưỡi vô cho đi vệ sinh nhất định ko cho. mất dạy,Negative,0.9877,0.0048,0.9877,0.0075,False,True,False,False,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Loan Duong,5,"Nhiệt tình, vui vẻ.",2025-11-23,6 tháng trước,"nhiệt tình, vui vẻ.",Positive,0.9922,0.9922,0.0017,0.0061,True,False,False,False,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Hi Pup,5,Showroom hướng dẫn giới thiệu sp tốt,2025-12-23,5 tháng trước,showroom hướng dẫn giới thiệu sp tốt,Positive,0.9915,0.9915,0.0025,0.0061,False,False,False,True,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,ThuyLinh Do,5,Nhân viên tư vấn nhiệt tình nha.,2025-11-23,6 tháng trước,nhân viên tư vấn nhiệt tình nha.,Positive,0.9906,0.9906,0.0017,0.0078,True,False,False,False,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Pham Huy,5,"Trải nghiệm tốt , gạch giả gỗ khá đẹp và nhiều mẫu",2026-05-22,2 năm trước,"trải nghiệm tốt , gạch giả gỗ khá đẹp và nhiều mẫu",Positive,0.9927,0.9927,0.0017,0.0055,False,False,True,True,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Dương thị cúc,5,nhân viện nhiệt tình chu đáo rất OK,2025-11-23,6 tháng trước,nhân viện nhiệt tình chu đáo rất ok,Positive,0.9925,0.9925,0.0016,0.0059,True,False,False,False,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Ha Le Thi Thuy,1,"Hàng đẹp, sale tốt",2026-05-22,một năm trước,"hàng đẹp, sale tốt",Positive,0.9928,0.9928,0.0016,0.0056,True,False,True,True,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Vivi An,5,"Showroom đẹp, sale tư vấn nhiệt tình",2026-05-22,2 năm trước,"showroom đẹp, sale tư vấn nhiệt tình",Positive,0.9929,0.9929,0.0018,0.0052,True,False,True,True,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Leading Phuc Nguyen,5,Mẫu mã đa dạng,2025-10-24,7 tháng trước,mẫu mã đa dạng,Neutral,0.5379,0.3841,0.078,0.5379,False,False,True,False,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Loan Lê thị kim,5,Sale nhiệt tình,2026-05-22,một năm trước,sale nhiệt tình,Positive,0.9877,0.9877,0.0015,0.0108,True,False,False,False,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,moon nguyen,5,Tư vấn tốt,2025-11-23,6 tháng trước,tư vấn tốt,Positive,0.9899,0.9899,0.0014,0.0088,True,False,False,False,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Sơn Nguyễn,5,BẾP POLIFORM NÂNG TẦM KHÔNG GIAN BẾP ĐẲNG CẤP,2026-05-22,2 năm trước,bếp poliform nâng tầm không gian bếp đẳng cấp,Neutral,0.8489,0.0827,0.0684,0.8489,False,False,True,True,False
Rita Võ,Rita Võ MuanhanhVLXD Bình Thạnh Cửa hàng vật liệu xây dựng · 258 QL13,Lưu Trần,5,"Setup đẹp nhiều sp từ TBVS, gạch, Nội thất
Mẫu mã đẹp, phù hợp túi tiền nhen 😁 …",2026-05-22,2 năm trước,"setup đẹp nhiều sp từ tbvs, gạch, nội thất mẫu mã đẹp, phù hợp túi tiền nhen",Positive,0.9929,0.9929,0.0019,0.0053,False,False,True,True,False
